_id,simulation,simulationSpeed,elapsedRealTime,elapsedSimulationTime,cause.id,cause.params.inputId,cause.params.droneId,cause.params.detectorId,cause.params.controlModeId,cause.params.selected,cause.params.controlMode.id,cause.params.controlMode.key,cause.params.incidentId,cause.params.incidentType,cause.params.targetPosition,cause.params.type,cause.params.id
ObjectID(545a374ffd19ec4943e359ae),ObjectID(545a36c0fd19ec4943e34664),1,129950,4883950,0,4,1,,,,,,,,,,
ObjectID(545a374ffd19ec4943e359b1),ObjectID(545a366bfd19ec4943e33f7b),198,207450,1300800,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a374ffd19ec4943e359be),ObjectID(545a36b6fd19ec4943e34566),294,139300,4679950,1,,1,,,,,,,,,,
ObjectID(545a3750fd19ec4943e359ca),ObjectID(545a3676fd19ec4943e33ff7),1000,198750,219150,0,2,,,,,,,,,,,
ObjectID(545a3751fd19ec4943e359d9),ObjectID(545a36c0fd19ec4943e34664),174,131800,4885800,0,2,,,,,,,,,,,
ObjectID(545a3751fd19ec4943e359dc),ObjectID(545a3676fd19ec4943e33ff7),1000,199500,969150,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a3752fd19ec4943e359eb),ObjectID(545a3697fd19ec4943e341dc),560,170900,11413050,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3753fd19ec4943e359ed),ObjectID(545a3676fd19ec4943e33ff7),1000,201350,2819150,1,,1,,,,,,,,,,
ObjectID(545a3753fd19ec4943e359fc),ObjectID(545a3697fd19ec4943e341dc),560,171500,11749050,0,4,1,,,,,,,,,,
ObjectID(545a3753fd19ec4943e359ff),ObjectID(545a369efd19ec4943e34271),1000,165450,61700100,1,,1,,,,,,,,,,
ObjectID(545a3753fd19ec4943e35a06),ObjectID(545a36c0fd19ec4943e34664),174,134100,5286000,1,,1,,,,,,,,,,
ObjectID(545a3753fd19ec4943e35a09),ObjectID(545a36c0fd19ec4943e34664),174,134100,5286000,6,,1,,,,,,,,,"refueling",20
ObjectID(545a3753fd19ec4943e35a0b),ObjectID(545a36c0fd19ec4943e34664),174,134100,5286000,7,,1,,,,,,,,,"refueling",20
ObjectID(545a3753fd19ec4943e35a0d),ObjectID(545a36c0fd19ec4943e34664),174,134100,5286000,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a3753fd19ec4943e35a0f),ObjectID(545a3676fd19ec4943e33ff7),1000,201750,3219150,5,,1,,,,,,,,,,
ObjectID(545a3754fd19ec4943e35a1d),ObjectID(545a3691fd19ec4943e3417d),203,178250,2378100,1,,1,,,,,,,,,,
ObjectID(545a3755fd19ec4943e35a2e),ObjectID(545a36ccfd19ec4943e3478f),338,124650,12543100,0,0,3,,,,,,,,,,
ObjectID(545a3756fd19ec4943e35a30),ObjectID(545a36c0fd19ec4943e34664),174,136850,5764500,0,0,1,,,,,,,,,,
ObjectID(545a3757fd19ec4943e35a32),ObjectID(545a36b6fd19ec4943e34566),294,146200,6708550,1,,1,,,,,,,,,,
ObjectID(545a3757fd19ec4943e35a3d),ObjectID(545a36b6fd19ec4943e34566),294,146200,6708550,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3757fd19ec4943e35a47),ObjectID(545a36b6fd19ec4943e34566),294,146200,6708550,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a3757fd19ec4943e35a51),ObjectID(545a36b6fd19ec4943e34566),294,146250,6723250,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3757fd19ec4943e35a5b),ObjectID(545a36b6fd19ec4943e34566),294,146850,6899650,1,,1,,,,,,,,,,
ObjectID(545a3758fd19ec4943e35a65),ObjectID(545a3697fd19ec4943e341dc),560,176050,14297050,0,4,1,,,,,,,,,,
ObjectID(545a3758fd19ec4943e35a69),ObjectID(545a36ccfd19ec4943e3478f),338,127400,13472600,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3758fd19ec4943e35a6b),ObjectID(545a3697fd19ec4943e341dc),560,176400,14493050,4,,,1,,,,,,,"[ 94.62610000000205, -74.67986000000175 ]",,
ObjectID(545a3758fd19ec4943e35a6f),ObjectID(545a36c0fd19ec4943e34664),174,138850,6112500,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3758fd19ec4943e35a71),ObjectID(545a3676fd19ec4943e33ff7),1000,206550,8019150,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3759fd19ec4943e35a72),ObjectID(545a373efd19ec4943e3570a),511,24950,8814650,1,,1,,,,,,,,,,
ObjectID(545a3759fd19ec4943e35a7d),ObjectID(545a36ccfd19ec4943e3478f),338,128100,13709200,0,4,3,,,,,,,,,,
ObjectID(545a3759fd19ec4943e35a80),ObjectID(545a3697fd19ec4943e341dc),560,177050,14857050,1,,1,,,,,,,,,,
ObjectID(545a3759fd19ec4943e35a84),ObjectID(545a36c0fd19ec4943e34664),174,139500,6225600,0,4,1,,,,,,,,,,
ObjectID(545a3759fd19ec4943e35a87),ObjectID(545a366bfd19ec4943e33f7b),591,217200,3231300,0,2,,,,,,,,,,,
ObjectID(545a375afd19ec4943e35a94),ObjectID(545a366bfd19ec4943e33f7b),591,217600,3467700,1,,1,,,,,,,,,,
ObjectID(545a375afd19ec4943e35aa1),ObjectID(545a366bfd19ec4943e33f7b),591,217600,3467700,6,,1,,,,,,,,,"refueling",12
ObjectID(545a375afd19ec4943e35aad),ObjectID(545a366bfd19ec4943e33f7b),591,217600,3467700,7,,1,,,,,,,,,"refueling",12
ObjectID(545a375afd19ec4943e35ab9),ObjectID(545a36b3fd19ec4943e34508),182,152050,23890050,1,,1,,,,,,,,,,
ObjectID(545a375bfd19ec4943e35abf),ObjectID(545a36c0fd19ec4943e34664),174,141350,6547500,0,4,1,,,,,,,,,,
ObjectID(545a375bfd19ec4943e35ac3),ObjectID(545a36b6fd19ec4943e34566),294,150450,7958050,1,,1,,,,,,,,,,
ObjectID(545a375bfd19ec4943e35acc),ObjectID(545a36b6fd19ec4943e34566),294,150450,7958050,6,,1,,,,,,,,,"surveillance",1
ObjectID(545a375cfd19ec4943e35ada),ObjectID(545a36b6fd19ec4943e34566),294,150600,8002150,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a375cfd19ec4943e35ae8),ObjectID(545a36b6fd19ec4943e34566),294,150650,8016850,1,,1,,,,,,,,,,
ObjectID(545a375cfd19ec4943e35af6),ObjectID(545a36c0fd19ec4943e34664),174,141900,6643200,0,4,1,,,,,,,,,,
ObjectID(545a375dfd19ec4943e35afb),ObjectID(545a36b6fd19ec4943e34566),294,152250,8487250,1,,1,,,,,,,,,,
ObjectID(545a3760fd19ec4943e35b08),ObjectID(545a36c0fd19ec4943e34664),174,145750,7313100,0,4,1,,,,,,,,,,
ObjectID(545a3760fd19ec4943e35b0e),ObjectID(545a3691fd19ec4943e3417d),203,189150,4590800,1,,1,,,,,,,,,,
ObjectID(545a3761fd19ec4943e35b1e),ObjectID(545a36c0fd19ec4943e34664),174,146600,7461000,0,4,1,,,,,,,,,,
ObjectID(545a3762fd19ec4943e35b25),ObjectID(545a36c0fd19ec4943e34664),174,147300,7582800,0,4,1,,,,,,,,,,
ObjectID(545a3762fd19ec4943e35b2d),ObjectID(545a36b6fd19ec4943e34566),294,156200,9648550,0,4,1,,,,,,,,,,
ObjectID(545a3763fd19ec4943e35b39),ObjectID(545a36c0fd19ec4943e34664),174,148200,7739400,0,4,1,,,,,,,,,,
ObjectID(545a3763fd19ec4943e35b42),ObjectID(545a3697fd19ec4943e341dc),560,186250,20009050,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3763fd19ec4943e35b43),ObjectID(545a3697fd19ec4943e341dc),560,186250,20009050,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a3764fd19ec4943e35b44),ObjectID(545a36c0fd19ec4943e34664),174,149200,7913400,1,,1,,,,,,,,,,
ObjectID(545a3764fd19ec4943e35b4d),ObjectID(545a36b3fd19ec4943e34508),182,161000,25518950,1,,1,,,,,,,,,,
ObjectID(545a3764fd19ec4943e35b52),ObjectID(545a36b3fd19ec4943e34508),182,161000,25518950,6,,1,,,,,,,,,"refueling",25
ObjectID(545a3764fd19ec4943e35b56),ObjectID(545a36b3fd19ec4943e34508),182,161000,25518950,7,,1,,,,,,,,,"refueling",25
ObjectID(545a3764fd19ec4943e35b5a),ObjectID(545a3676fd19ec4943e33ff7),192,217050,18519150,0,2,,,,,,,,,,,
ObjectID(545a3764fd19ec4943e35b5b),ObjectID(545a36b6fd19ec4943e34566),294,158200,10236550,0,4,1,,,,,,,,,,
ObjectID(545a3764fd19ec4943e35b67),ObjectID(545a36c0fd19ec4943e34664),174,149700,8000400,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3765fd19ec4943e35b6f),ObjectID(545a368afd19ec4943e340ea),1,200100,200100,1,,1,,,,,,,,,,
ObjectID(545a3765fd19ec4943e35b7c),ObjectID(545a373efd19ec4943e3570a),511,36100,14512300,1,,1,,,,,,,,,,
ObjectID(545a3765fd19ec4943e35b86),ObjectID(545a373efd19ec4943e3570a),511,36100,14512300,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3765fd19ec4943e35b8f),ObjectID(545a373efd19ec4943e3570a),511,36150,14537850,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3765fd19ec4943e35b98),ObjectID(545a373efd19ec4943e3570a),511,36200,14563400,1,,1,,,,,,,,,,
ObjectID(545a3766fd19ec4943e35ba1),ObjectID(545a36c0fd19ec4943e34664),239,151050,8235300,0,2,,,,,,,,,,,
ObjectID(545a3767fd19ec4943e35ba9),ObjectID(545a366bfd19ec4943e33f7b),591,229400,10441500,1,,1,,,,,,,,,,
ObjectID(545a3767fd19ec4943e35bb5),ObjectID(545a369efd19ec4943e34271),1000,183750,80000100,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3767fd19ec4943e35bb6),ObjectID(545a369efd19ec4943e34271),1000,183750,80000100,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3768fd19ec4943e35bb7),ObjectID(545a36c0fd19ec4943e34664),239,152950,8689400,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3768fd19ec4943e35bbf),ObjectID(545a36b6fd19ec4943e34566),294,162000,11353750,4,,,1,,,,,,,"[ 120.497019999998, -93.93112999999369 ]",,
ObjectID(545a3769fd19ec4943e35bcb),ObjectID(545a369efd19ec4943e34271),1000,185100,81350100,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3769fd19ec4943e35bcc),ObjectID(545a373efd19ec4943e3570a),511,39500,16249700,1,,1,,,,,,,,,,
ObjectID(545a3769fd19ec4943e35bd4),ObjectID(545a373efd19ec4943e3570a),511,39500,16249700,6,,1,,,,,,,,,"surveillance",1
ObjectID(545a3769fd19ec4943e35be1),ObjectID(545a3691fd19ec4943e3417d),203,197300,6245250,1,,1,,,,,,,,,,
ObjectID(545a3769fd19ec4943e35bf0),ObjectID(545a3691fd19ec4943e3417d),203,197300,6245250,6,,1,,,,,,,,,"refueling",16
ObjectID(545a3769fd19ec4943e35bfe),ObjectID(545a3691fd19ec4943e3417d),203,197300,6245250,7,,1,,,,,,,,,"refueling",16
ObjectID(545a3769fd19ec4943e35c0c),ObjectID(545a3691fd19ec4943e3417d),203,197300,6245250,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a376afd19ec4943e35c1a),ObjectID(545a36ccfd19ec4943e3478f),338,143500,18914400,1,,3,,,,,,,,,,
ObjectID(545a376afd19ec4943e35c1d),ObjectID(545a36b3fd19ec4943e34508),182,167050,26620050,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a376bfd19ec4943e35c21),ObjectID(545a36b6fd19ec4943e34566),294,164600,12118150,0,4,1,,,,,,,,,,
ObjectID(545a376cfd19ec4943e35c2d),ObjectID(545a36b3fd19ec4943e34508),182,168200,26829350,0,4,1,,,,,,,,,,
ObjectID(545a376cfd19ec4943e35c30),ObjectID(545a36c0fd19ec4943e34664),239,156850,9621500,1,,1,,,,,,,,,,
ObjectID(545a376cfd19ec4943e35c38),ObjectID(545a373efd19ec4943e3570a),511,42450,17757150,1,,1,,,,,,,,,,
ObjectID(545a376cfd19ec4943e35c45),ObjectID(545a3676fd19ec4943e33ff7),192,224800,20007150,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a376cfd19ec4943e35c46),ObjectID(545a3676fd19ec4943e33ff7),192,224800,20007150,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a376cfd19ec4943e35c47),ObjectID(545a36b6fd19ec4943e34566),294,166050,12544450,1,,1,,,,,,,,,,
ObjectID(545a376cfd19ec4943e35c53),ObjectID(545a36ccfd19ec4943e3478f),338,146000,19759400,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a376dfd19ec4943e35c55),ObjectID(545a36ccfd19ec4943e3478f),338,146750,20012900,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a376efd19ec4943e35c57),ObjectID(545a36ccfd19ec4943e3478f),338,147400,20232600,0,4,3,,,,,,,,,,
ObjectID(545a376efd19ec4943e35c5a),ObjectID(545a36c0fd19ec4943e34664),239,159150,10171200,1,,1,,,,,,,,,,
ObjectID(545a376efd19ec4943e35c61),ObjectID(545a36b6fd19ec4943e34566),294,167950,13103050,0,4,1,,,,,,,,,,
ObjectID(545a376ffd19ec4943e35c6c),ObjectID(545a36c0fd19ec4943e34664),239,159850,10338500,0,4,1,,,,,,,,,,
ObjectID(545a3770fd19ec4943e35c72),ObjectID(545a3691fd19ec4943e3417d),203,203550,7514000,1,,1,,,,,,,,,,
ObjectID(545a3770fd19ec4943e35c80),ObjectID(545a36b3fd19ec4943e34508),182,172550,27621050,0,4,1,,,,,,,,,,
ObjectID(545a3771fd19ec4943e35c84),ObjectID(545a36b6fd19ec4943e34566),294,170600,13882150,0,4,1,,,,,,,,,,
ObjectID(545a3771fd19ec4943e35c8f),ObjectID(545a36c0fd19ec4943e34664),239,161950,10840400,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3772fd19ec4943e35c95),ObjectID(545a36c0fd19ec4943e34664),239,162650,11007700,0,4,1,,,,,,,,,,
ObjectID(545a3772fd19ec4943e35c99),ObjectID(545a3772fd19ec4943e35c98),1,0,0,,,,,,,,,,,,,
ObjectID(545a3772fd19ec4943e35ca7),ObjectID(545a3691fd19ec4943e3417d),203,205950,8001200,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3772fd19ec4943e35cb4),ObjectID(545a3772fd19ec4943e35c98),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a3773fd19ec4943e35cc2),ObjectID(545a3671fd19ec4943e33fb3),349,235550,235550,0,2,,,,,,,,,,,
ObjectID(545a3773fd19ec4943e35cce),ObjectID(545a36b6fd19ec4943e34566),294,172100,14323150,1,,1,,,,,,,,,,
ObjectID(545a3773fd19ec4943e35cd9),ObjectID(545a36c0fd19ec4943e34664),239,163350,11175000,4,,,1,,,,,,,"[ 120.6593099999945, -129.1525400000012 ]",,
ObjectID(545a3773fd19ec4943e35cdc),ObjectID(545a366bfd19ec4943e33f7b),591,240900,17238000,0,4,1,,,,,,,,,,
ObjectID(545a3773fd19ec4943e35ce7),ObjectID(545a36b3fd19ec4943e34508),182,175100,28085150,0,4,1,,,,,,,,,,
ObjectID(545a3774fd19ec4943e35cec),ObjectID(545a3691fd19ec4943e3417d),818,207200,8254950,0,2,,,,,,,,,,,
ObjectID(545a3774fd19ec4943e35cf9),ObjectID(545a36c0fd19ec4943e34664),239,164350,11414000,0,4,1,,,,,,,,,,
ObjectID(545a3775fd19ec4943e35cfd),ObjectID(545a36ccfd19ec4943e3478f),338,153500,22294400,1,,3,,,,,,,,,,
ObjectID(545a3775fd19ec4943e35d00),ObjectID(545a3671fd19ec4943e33fb3),349,237650,968450,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a3776fd19ec4943e35d0c),ObjectID(545a3691fd19ec4943e3417d),552,209100,9809150,0,2,,,,,,,,,,,
ObjectID(545a3776fd19ec4943e35d19),ObjectID(545a3697fd19ec4943e341dc),560,203700,29781050,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3777fd19ec4943e35d1a),ObjectID(545a36c0fd19ec4943e34664),239,167000,12047350,0,4,1,,,,,,,,,,
ObjectID(545a3777fd19ec4943e35d1f),ObjectID(545a3697fd19ec4943e341dc),560,204650,30313050,0,6,,,,,0,"MONITORING",,,,,
ObjectID(545a3777fd19ec4943e35d20),ObjectID(545a3691fd19ec4943e3417d),552,210450,10554350,4,,,1,,,,,,,"[ 118.4600699999934, -95.32890999999444 ]",,
ObjectID(545a3777fd19ec4943e35d2d),ObjectID(545a366bfd19ec4943e33f7b),591,244850,19572450,1,,1,,,,,,,,,,
ObjectID(545a3778fd19ec4943e35d38),ObjectID(545a36c0fd19ec4943e34664),239,167500,12166850,0,4,1,,,,,,,,,,
ObjectID(545a3778fd19ec4943e35d3e),ObjectID(545a36c0fd19ec4943e34664),239,167600,12190750,1,,1,,,,,,,,,,
ObjectID(545a3778fd19ec4943e35d44),ObjectID(545a3691fd19ec4943e3417d),500,210900,10802750,0,2,,,,,,,,,,,
ObjectID(545a3778fd19ec4943e35d51),ObjectID(545a3697fd19ec4943e341dc),560,205800,30957050,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3779fd19ec4943e35d52),ObjectID(545a3691fd19ec4943e3417d),500,212300,11502750,1,,1,,,,,,,,,,
ObjectID(545a377bfd19ec4943e35d5f),ObjectID(545a373efd19ec4943e3570a),511,55800,24579000,1,,1,,,,,,,,,,
ObjectID(545a377bfd19ec4943e35d6b),ObjectID(545a3772fd19ec4943e35c98),59,7550,7550,0,2,,,,,,,,,,,
ObjectID(545a377bfd19ec4943e35d78),ObjectID(545a36c0fd19ec4943e34664),239,170300,12836050,1,,1,,,,,,,,,,
ObjectID(545a377bfd19ec4943e35d7d),ObjectID(545a3772fd19ec4943e35c98),1000,8250,48850,0,2,,,,,,,,,,,
ObjectID(545a377bfd19ec4943e35d8a),ObjectID(545a36ccfd19ec4943e3478f),338,159700,24390000,0,0,3,,,,,,,,,,
ObjectID(545a377cfd19ec4943e35d8c),ObjectID(545a3772fd19ec4943e35c98),1000,8450,248850,1,,1,,,,,,,,,,
ObjectID(545a377cfd19ec4943e35d99),ObjectID(545a36ccfd19ec4943e3478f),338,160500,24660400,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a377cfd19ec4943e35d9b),ObjectID(545a3772fd19ec4943e35c98),1000,9200,998850,2,,,,,,,,2,"FuelIncident",,,
ObjectID(545a377dfd19ec4943e35da8),ObjectID(545a377dfd19ec4943e35da7),1,0,0,,,,,,,,,,,,,
ObjectID(545a377dfd19ec4943e35db6),ObjectID(545a377dfd19ec4943e35da7),1,50,50,1,,1,,,,,,,,,,
ObjectID(545a377efd19ec4943e35dc4),ObjectID(545a366bfd19ec4943e33f7b),591,250550,22941150,1,,1,,,,,,,,,,
ObjectID(545a377efd19ec4943e35dce),ObjectID(545a366bfd19ec4943e33f7b),591,250550,22941150,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a377efd19ec4943e35dd7),ObjectID(545a366bfd19ec4943e33f7b),591,250600,22970700,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a377efd19ec4943e35de0),ObjectID(545a366bfd19ec4943e33f7b),591,250650,23000250,1,,1,,,,,,,,,,
ObjectID(545a377efd19ec4943e35de9),ObjectID(545a3691fd19ec4943e3417d),500,216400,13552750,1,,1,,,,,,,,,,
ObjectID(545a377efd19ec4943e35df5),ObjectID(545a36ccfd19ec4943e3478f),338,162100,25201200,0,4,3,,,,,,,,,,
ObjectID(545a3780fd19ec4943e35df8),ObjectID(545a36c0fd19ec4943e34664),239,175550,14090800,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3781fd19ec4943e35dfc),ObjectID(545a3772fd19ec4943e35c98),1000,12900,4698850,1,,1,,,,,,,,,,
ObjectID(545a3781fd19ec4943e35e08),ObjectID(545a3671fd19ec4943e33fb3),349,247950,4563150,1,,1,,,,,,,,,,
ObjectID(545a3781fd19ec4943e35e14),ObjectID(545a36b6fd19ec4943e34566),294,184700,18027550,1,,1,,,,,,,,,,
ObjectID(545a3781fd19ec4943e35e1e),ObjectID(545a36ccfd19ec4943e3478f),338,165000,26181400,0,1,3,,,,,,,,,,
ObjectID(545a3781fd19ec4943e35e21),ObjectID(545a36c0fd19ec4943e34664),239,176400,14293950,1,,1,,,,,,,,,,
ObjectID(545a3782fd19ec4943e35e25),ObjectID(545a373efd19ec4943e3570a),511,62250,27874950,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a3782fd19ec4943e35e30),ObjectID(545a3691fd19ec4943e3417d),500,220150,15427750,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3782fd19ec4943e35e3b),ObjectID(545a373efd19ec4943e3570a),511,62500,28002700,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3782fd19ec4943e35e46),ObjectID(545a3772fd19ec4943e35c98),1000,14700,6498850,1,,1,,,,,,,,,,
ObjectID(545a3782fd19ec4943e35e51),ObjectID(545a3772fd19ec4943e35c98),1000,14700,6498850,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3782fd19ec4943e35e5b),ObjectID(545a3772fd19ec4943e35c98),1000,14700,6498850,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a3783fd19ec4943e35e65),ObjectID(545a3691fd19ec4943e3417d),500,220650,15677750,0,4,1,,,,,,,,,,
ObjectID(545a3783fd19ec4943e35e68),ObjectID(545a3772fd19ec4943e35c98),1000,14750,6548850,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3783fd19ec4943e35e72),ObjectID(545a373efd19ec4943e3570a),511,63050,28283750,0,4,1,,,,,,,,,,
ObjectID(545a3783fd19ec4943e35e7e),ObjectID(545a3772fd19ec4943e35c98),1000,14950,6748850,1,,1,,,,,,,,,,
ObjectID(545a3783fd19ec4943e35e88),ObjectID(545a377dfd19ec4943e35da7),1,5800,5800,0,0,1,,,,,,,,,,
ObjectID(545a3783fd19ec4943e35e95),ObjectID(545a36c0fd19ec4943e34664),239,178050,14688300,1,,1,,,,,,,,,,
ObjectID(545a3784fd19ec4943e35e98),ObjectID(545a36c0fd19ec4943e34664),239,178450,14783900,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3784fd19ec4943e35e9a),ObjectID(545a3772fd19ec4943e35c98),1000,16000,7798850,1,,1,,,,,,,,,,
ObjectID(545a3784fd19ec4943e35ea3),ObjectID(545a3772fd19ec4943e35c98),1000,16000,7798850,6,,1,,,,,,,,,"surveillance",1
ObjectID(545a3784fd19ec4943e35eb1),ObjectID(545a3691fd19ec4943e3417d),500,221950,16327750,0,4,1,,,,,,,,,,
ObjectID(545a3784fd19ec4943e35eb5),ObjectID(545a3772fd19ec4943e35c98),1000,16050,7848850,1,,1,,,,,,,,,,
ObjectID(545a3784fd19ec4943e35ec3),ObjectID(545a3772fd19ec4943e35c98),1000,16250,8048850,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3784fd19ec4943e35ed0),ObjectID(545a3691fd19ec4943e3417d),500,222400,16552750,1,,1,,,,,,,,,,
ObjectID(545a3785fd19ec4943e35ed4),ObjectID(545a3772fd19ec4943e35c98),1000,16550,8348850,1,,1,,,,,,,,,,
ObjectID(545a3786fd19ec4943e35ee1),ObjectID(545a36b3fd19ec4943e34508),182,191800,31124550,0,4,1,,,,,,,,,,
ObjectID(545a3786fd19ec4943e35ee7),ObjectID(545a3671fd19ec4943e33fb3),349,253100,6360500,1,,1,,,,,,,,,,
ObjectID(545a3786fd19ec4943e35ef2),ObjectID(545a3671fd19ec4943e33fb3),349,253100,6360500,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3786fd19ec4943e35efc),ObjectID(545a3671fd19ec4943e33fb3),349,253100,6360500,3,,,,,,,,2,"FuelIncident",,,
ObjectID(545a3786fd19ec4943e35f06),ObjectID(545a3671fd19ec4943e33fb3),349,253150,6377950,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545a3787fd19ec4943e35f10),ObjectID(545a36b3fd19ec4943e34508),182,192850,31315650,1,,1,,,,,,,,,,
ObjectID(545a3787fd19ec4943e35f16),ObjectID(545a366bfd19ec4943e33f7b),591,259150,28023750,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3787fd19ec4943e35f1e),ObjectID(545a36c0fd19ec4943e34664),239,181800,15584550,0,4,1,,,,,,,,,,
ObjectID(545a3787fd19ec4943e35f21),ObjectID(545a36c0fd19ec4943e34664),239,181950,15620400,2,,,,,,,,3,"FuelIncident",,,
ObjectID(545a3788fd19ec4943e35f24),ObjectID(545a3691fd19ec4943e3417d),500,225600,18152750,1,,1,,,,,,,,,,
ObjectID(545a3788fd19ec4943e35f27),ObjectID(545a36b6fd19ec4943e34566),294,191450,20012050,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a3788fd19ec4943e35f30),ObjectID(545a36b6fd19ec4943e34566),294,191450,20012050,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a3789fd19ec4943e35f39),ObjectID(545a36b3fd19ec4943e34508),182,194950,31697850,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545a3789fd19ec4943e35f3e),ObjectID(545a3772fd19ec4943e35c98),1000,20650,12448850,1,,1,,,,,,,,,,
ObjectID(545a3789fd19ec4943e35f4a),ObjectID(545a366bfd19ec4943e33f7b),591,260850,29028450,1,,1,,,,,,,,,,
ObjectID(545a3789fd19ec4943e35f52),ObjectID(545a366bfd19ec4943e33f7b),591,260850,29028450,6,,1,,,,,,,,,"surveillance",1
ObjectID(545a378afd19ec4943e35f5f),ObjectID(545a36b3fd19ec4943e34508),182,196150,31916250,0,4,1,,,,,,,,,,
ObjectID(545a378afd19ec4943e35f62),ObjectID(545a3671fd19ec4943e33fb3),33,256800,7651800,0,2,,,,,,,,,,,
ObjectID(545a378bfd19ec4943e35f6c),ObjectID(545a373efd19ec4943e3570a),511,70350,32014050,1,,1,,,,,,,,,,
ObjectID(545a378bfd19ec4943e35f78),ObjectID(545a373efd19ec4943e3570a),511,70350,32014050,6,,1,,,,,,,,,"refueling",18
ObjectID(545a378bfd19ec4943e35f83),ObjectID(545a373efd19ec4943e3570a),511,70350,32014050,7,,1,,,,,,,,,"refueling",18
ObjectID(545a378bfd19ec4943e35f8e),ObjectID(545a36b6fd19ec4943e34566),294,193700,20673550,1,,1,,,,,,,,,,
ObjectID(545a378bfd19ec4943e35f97),ObjectID(545a36c0fd19ec4943e34664),1,184950,16337400,0,2,,,,,,,,,,,
ObjectID(545a378bfd19ec4943e35f9a),ObjectID(545a3772fd19ec4943e35c98),1000,22450,14248850,1,,1,,,,,,,,,,
ObjectID(545a378bfd19ec4943e35fa5),ObjectID(545a36b3fd19ec4943e34508),182,196950,32061850,0,4,1,,,,,,,,,,
ObjectID(545a378cfd19ec4943e35fa9),ObjectID(545a36b3fd19ec4943e34508),182,197350,32134650,0,4,1,,,,,,,,,,
ObjectID(545a378cfd19ec4943e35fae),ObjectID(545a3691fd19ec4943e3417d),500,229300,20002750,3,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545a378cfd19ec4943e35fb0),ObjectID(545a3691fd19ec4943e3417d),500,229300,20002750,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545a378dfd19ec4943e35fb2),ObjectID(545a36b3fd19ec4943e34508),182,198200,32289350,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545a378dfd19ec4943e35fb7),ObjectID(545a3691fd19ec4943e3417d),500,230150,20427750,0,6,,,,,2,"MANUAL",,,,,
